0.0924549996852875	3	1781	+
0.0214662998914719	3	1784	+
0.016507500782609	3	7732	+
0.016507500782609	3	8636	+
0.0330149009823799	3	8656	+
0.0200104005634785	3	8694	+
0.016507500782609	3	8702	+
0.0365180000662804	3	8707	+
0.0200104005634785	3	8746	+
0.0414767004549503	3	8752	+
0.0214662998914719	3	8759	+
0.016507500782609	3	8761	+
0.0200104005634785	3	8801	+
0.016507500782609	3	8807	+
0.125469997525215	3	8870	+
0.016507500782609	3	8880	+
0.0330149009823799	3	8882	+
0.0600312985479832	3	8911	+
0.0544813014566898	3	8912	+
0.281459003686905	3	8913	+
0.016507500782609	3	8915	+
0.322935998439789	3	8917	+
0.0660296976566315	3	8919	+
0.0429327003657818	3	8921	+
0.0530253015458584	3	8923	+
0.120511002838612	3	8925	+
0.0779943019151688	3	8928	+
0.203048005700111	3	8932	+
0.0365180000662804	3	8935	+
2.12857007980347	3	8936	+
0.0860399976372719	3	8941	+
0.64191997051239	3	8942	+
0.0379736982285976	3	8945	+
0.0200104005634785	3	8953	+
0.432312995195389	3	8954	+
0.0779943019151688	3	8956	+
2.70118999481201	3	8957	+
13.2402000427246	3	8958	+
0.238352000713348	3	8959	+
0.112465001642704	3	8960	+
0.131019994616508	3	8961	+
0.090998999774456	3	8962	+
0.203880995512009	3	8963	+
0.154532998800278	3	8964	+
0.488842993974686	3	8965	+
1.07271003723145	3	8966	+
1.49793994426727	3	8967	+
0.304556012153625	3	8968	+
0.77894002199173	3	8969	+
0.315930008888245	3	8970	+
0.016507500782609	3	8986	+
0.0214662998914719	3	8990	+
0.016507500782609	3	8991	+
0.0214662998914719	3	8994	+
1.16995000839233	3	8996	+
0.640047013759613	3	9023	+
0.0330149009823799	3	9024	+
0.0214662998914719	3	9025	+
0.165490999817848	3	9026	+
0.016507500782609	3	9032	+
0.0874959975481033	3	9040	+
0.0330149009823799	3	9050	+
0.0330149009823799	3	9052	+
0.0214662998914719	3	9056	+
0.112465001642704	3	9058	+
0.0200104005634785	3	9060	+
0.18095800280571	3	9061	+
0.0414767004549503	3	9063	+
0.016507500782609	3	9065	+
0.0330149009823799	3	9069	+
0.016507500782609	3	9070	+
0.0200104005634785	3	9072	+
0.016507500782609	3	9074	+
0.0744917020201683	3	9076	+
0.0200104005634785	3	9077	+
0.0874959975481033	3	9093	+
0.0330149009823799	3	9187	+
0.016507500782609	3	9189	+
0.016507500782609	3	9203	+
0.0200104005634785	3	9210	+
0.0495222993195057	3	9223	+
0.0200104005634785	3	9226	+
0.016507500782609	3	9288	+
0.0379736982285976	3	9303	+
0.016507500782609	3	9323	+
0.0214662998914719	3	9331	+
0.016507500782609	3	9332	+
0.0414767004549503	3	9376	+
0.016507500782609	3	9500	+
0.0400207005441189	3	10119	+
0.10750599950552	3	10123	+
0.0200104005634785	3	10355	+
0.0429327003657818	3	10401	+
0.016507500782609	3	10508	+
0.0600312985479832	3	10651	+
0.016507500782609	3	13050	+
0.0214662998914719	3	13056	+
0.0330149009823799	3	13085	+
0.016507500782609	3	13087	+
0.0495222993195057	3	13089	+
0.016507500782609	3	13093	+
0.016507500782609	3	13109	+
0.0495222993195057	3	13110	+
0.12092699855566	3	13111	+
0.0759477019309998	3	13112	+
0.0400207005441189	3	13113	+
0.259992986917496	3	13114	+
0.0594400018453598	3	13115	+
2.05160999298096	3	13117	+
0.0214662998914719	3	13118	+
0.205512002110481	3	13120	+
0.0214662998914719	3	13122	+
0.0765386968851089	3	13123	+
0.0730357021093369	3	13126	+
0.154532998800278	3	13131	+
0.090998999774456	3	13134	+
0.0495222993195057	3	13135	+
0.413760006427765	3	13140	+
0.2742780148983	3	13142	+
0.399922996759415	3	13143	+
0.344992995262146	3	13144	+
0.272996991872787	3	13145	+
0.133931994438171	3	13146	+
0.298382997512817	3	13147	+
0.160356998443604	3	13148	+
0.209878996014595	3	13149	+
0.137435004115105	3	13150	+
0.607033014297485	3	13151	+
0.0200104005634785	3	13152	+
0.0730357021093369	3	13153	+
0.016507500782609	3	13154	+
0.090998999774456	3	13155	+
0.104004003107548	3	13156	+
2.46751999855042	3	13157	+
0.0495222993195057	3	13158	+
0.016507500782609	3	13159	+
0.0214662998914719	3	13162	+
0.016507500782609	3	13163	+
0.0400207005441189	3	13164	+
0.090998999774456	3	13165	+
0.0365180000662804	3	13169	+
0.016507500782609	3	13177	+
0.542460024356842	3	13182	+
0.0379736982285976	3	13188	+
0.0400207005441189	3	13216	+
0.196875005960464	3	13217	+
0.171904996037483	3	13218	+
0.140937998890877	3	13225	+
0.0200104005634785	3	13230	+
0.0660296976566315	3	13243	+
0.0214662998914719	3	13245	+
0.0200104005634785	3	13287	+
0.016507500782609	3	13290	+
0.132476001977921	3	13292	+
0.0214662998914719	3	13293	+
0.0200104005634785	3	13294	+
0.016507500782609	3	13300	+
0.016507500782609	3	13305	+
0.0200104005634785	3	13329	+
0.0214662998914719	3	13692	+
0.016507500782609	3	14344	+
0.0214662998914719	3	14359	+
0.016507500782609	3	15707	+
0.0379736982285976	3	15840	+
0.016507500782609	3	15870	+
0.0214662998914719	3	15879	+
0.0924549996852875	3	15880	+
0.016507500782609	3	15892	+
0.0365180000662804	3	15897	+
0.0200104005634785	3	15909	+
0.016507500782609	3	15913	+
0.0530253015458584	3	15926	+
0.0400207005441189	3	15928	+
0.133931994438171	3	15937	+
0.231519997119904	3	15938	+
0.0330149009823799	3	15947	+
0.0200104005634785	3	18298	+
0.0214662998914719	3	18500	+
0.0200104005634785	3	19419	+
0.0330149009823799	3	19432	+
0.0379736982285976	3	19452	+
0.0200104005634785	3	19465	+
0.0379736982285976	3	19470	+
0.0200104005634785	3	19483	+
0.0365180000662804	3	19491	+
0.0614870004355907	3	19494	+
0.0200104005634785	3	19497	+
0.115967996418476	3	19499	+
0.294880002737045	3	19500	+
0.0330149009823799	3	19507	+
0.0200104005634785	3	19509	+
0.0565279982984066	3	19510	+
0.0330149009823799	3	19511	+
0.0330149009823799	3	19516	+
0.0544813014566898	3	19519	+
0.016507500782609	3	19520	+
0.0200104005634785	3	19521	+
0.0974140018224716	3	19533	+
0.016507500782609	3	19534	+
0.0744917020201683	3	19535	+
0.016507500782609	3	19536	+
0.0400207005441189	3	19538	+
0.769020020961761	3	19539	+
0.0600312985479832	3	19540	+
0.0200104005634785	3	19546	+
0.0365180000662804	3	19547	+
0.0200104005634785	3	19548	+
0.0429327003657818	3	19563	+
0.0495222993195057	3	19564	+
0.0600312985479832	3	19570	+
0.016507500782609	3	19572	+
0.0579842999577522	3	19587	+
0.0365180000662804	3	19588	+
0.0214662998914719	3	19592	+
0.0379736982285976	3	19593	+
0.016507500782609	3	19600	+
0.0214662998914719	3	19603	+
0.016507500782609	3	19605	+
0.544539988040924	3	19609	+
0.0200104005634785	3	19618	+
0.0330149009823799	3	19619	+
0.0214662998914719	3	19621	+
0.0200104005634785	3	19623	+
0.0530253015458584	3	19625	+
0.0330149009823799	3	19628	+
0.0200104005634785	3	19631	+
0.0530253015458584	3	19632	+
0.942382991313934	3	19633	+
0.0400207005441189	3	19647	+
0.0365180000662804	3	19652	+
0.016507500782609	3	19655	+
0.0800416991114616	3	19672	+
0.016507500782609	3	19674	+
0.0214662998914719	3	19689	+
0.0365180000662804	3	25347	+
0.0214662998914719	3	25376	+
0.016507500782609	3	25381	+
0.0860399976372719	3	25390	+
0.0200104005634785	3	25402	+
0.0200104005634785	3	25462	+
0.0530253015458584	3	25464	+
0.0874959975481033	3	25465	+
0.016507500782609	3	25467	+
0.0495222993195057	3	25471	+
0.0330149009823799	3	25472	+
0.016507500782609	3	25473	+
0.0429327003657818	3	25486	+
0.0330149009823799	3	25503	+
0.016507500782609	3	31375	+
0.016507500782609	3	31403	+
0.0200104005634785	3	31526	+
0.016507500782609	3	32473	+
0.0214662998914719	3	33847	+
0.0214662998914719	3	36429	+
0.0214662998914719	3	36434	+
0.0200104005634785	3	37845	+
0.0214662998914719	3	39479	+
0.0214662998914719	3	40043	+
0.0200104005634785	3	40298	+
0.0200104005634785	3	40337	+
0.0200104005634785	3	40689	+
0.0429327003657818	3	40723	+
0.0200104005634785	3	41021	+
0.0200104005634785	3	41206	+
0.0200104005634785	3	41314	+
0.016507500782609	3	41354	+
0.016507500782609	3	41370	+
0.0214662998914719	3	41437	+
0.0214662998914719	3	41452	+
0.016507500782609	3	41506	+
0.0214662998914719	3	41569	+
0.0214662998914719	3	41575	+
0.0200104005634785	3	41682	+
0.0214662998914719	3	41742	+
0.0643989965319633	3	44612	+
0.0214662998914719	3	44613	+
0.016507500782609	3	44887	+
0.0214662998914719	3	45337	+
0.0429327003657818	3	45535	+
0.0200104005634785	3	46441	+
0.0214662998914719	3	46553	+
0.016507500782609	3	46556	+
0.0695326998829842	3	46564	+
0.016507500782609	3	46585	+
0.0974140018224716	3	46586	+
0.0200104005634785	3	46593	+
0.0330149009823799	3	46603	+
0.0400207005441189	3	46604	+
0.0744917020201683	3	46606	+
0.115967996418476	3	46607	+
0.0214662998914719	3	46608	+
0.016507500782609	3	46621	+
0.154532998800278	3	46622	+
0.016507500782609	3	46627	+
0.0429327003657818	3	46629	+
0.0379736982285976	3	46633	+
0.0400207005441189	3	46634	+
0.0330149009823799	3	46635	+
0.0544813014566898	3	46638	+
0.0330149009823799	3	46641	+
0.0365180000662804	3	46645	+
0.0365180000662804	3	46647	+
0.206967994570732	3	46648	+
0.0565279982984066	3	46650	+
0.0800416991114616	3	46655	+
0.223891004920006	3	46656	+
0.0660296976566315	3	46660	+
0.0400207005441189	3	46665	+
0.0365180000662804	3	46679	+
0.122382998466492	3	46682	+
0.132476001977921	3	46692	+
0.113921001553535	3	46697	+
0.355533003807068	3	46698	+
0.1440239995718	3	46700	+
0.0579842999577522	3	46701	+
0.016507500782609	3	46702	+
0.373912990093231	3	46703	+
0.0594400018453598	3	46705	+
0.0629429966211319	3	46706	+
0.894490003585815	3	46707	+
0.0214662998914719	3	46708	+
0.0330149009823799	3	46709	+
0.0414767004549503	3	46712	+
0.858980000019073	3	46713	+
0.655372977256775	3	46719	+
0.0214662998914719	3	46721	+
0.261864989995956	3	46722	+
0.306845009326935	3	46723	+
0.0809063017368317	3	46724	+
0.193963006138802	3	46725	+
3.58293008804321	3	46726	+
0.115967996418476	3	46727	+
0.248444005846977	3	46728	+
0.0214662998914719	3	46730	+
0.0200104005634785	3	46732	+
0.542490005493164	3	46735	+
0.0594400018453598	3	46736	+
0.383832991123199	3	46738	+
0.016507500782609	3	46740	+
0.0709886997938156	3	46743	+
0.0200104005634785	3	46750	+
0.016507500782609	3	46755	+
0.016507500782609	3	46900	+
0.016507500782609	3	46928	+
0.0214662998914719	3	47031	+
0.0429327003657818	3	47087	+
0.016507500782609	3	47339	+
0.0330149009823799	3	51508	+
0.113057002425194	3	51519	+
0.113057002425194	3	51524	+
0.101507999002934	3	51525	+
0.127516999840736	3	51527	+
0.0330149009823799	3	51528	+
0.0414767004549503	3	51531	+
0.247578993439674	3	51539	+
0.0214662998914719	3	51540	+
0.016507500782609	3	51542	+
0.0200104005634785	3	51547	+
0.0614870004355907	3	51553	+
0.0779943019151688	3	51554	+
0.0765386968851089	3	51558	+
0.016507500782609	3	51572	+
0.113921001553535	3	51576	+
0.016507500782609	3	51577	+
0.0544813014566898	3	51578	+
0.016507500782609	3	51581	+
0.21747599542141	3	51582	+
0.0530253015458584	3	51583	+
0.130428999662399	3	51584	+
0.0495222993195057	3	51585	+
0.218932002782822	3	51588	+
0.0400207005441189	3	51590	+
0.016507500782609	3	51591	+
0.016507500782609	3	51595	+
0.0530253015458584	3	51598	+
0.978999972343445	3	51599	+
0.016507500782609	3	51600	+
0.102963998913765	3	51601	+
0.0414767004549503	3	51602	+
0.177456006407738	3	51609	+
0.206967994570732	3	51613	+
0.0200104005634785	3	51614	+
0.275909006595612	3	51615	+
0.0214662998914719	3	51631	+
0.0400207005441189	3	51632	+
17.9157009124756	3	51633	+
6.79769992828369	3	51634	+
18.6653003692627	3	51635	+
1.5931099653244	3	51636	+
2.24300003051758	3	51637	+
5.11042976379395	3	51638	+
1.47211003303528	3	51639	+
1.69572997093201	3	51640	+
0.0565279982984066	3	51641	+
9.32549953460693	3	51642	+
0.106049999594688	3	51643	+
0.193963006138802	3	51644	+
2.97845005989075	3	51645	+
0.146071001887321	3	51646	+
0.206967994570732	3	51647	+
0.0200104005634785	3	51648	+
0.112465001642704	3	51649	+
1.47739005088806	3	51650	+
0.0765386968851089	3	51651	+
0.0779943019151688	3	51655	+
0.0200104005634785	3	51665	+
0.0365180000662804	3	51666	+
0.24057300388813	3	51667	+
0.016507500782609	3	51672	+
0.0214662998914719	3	51677	+
0.0414767004549503	3	51678	+
0.016507500782609	3	51683	+
0.0330149009823799	3	51688	+
0.016507500782609	3	51699	+
0.0200104005634785	3	51706	+
0.0214662998914719	3	51731	+
0.0200104005634785	3	51747	+
0.016507500782609	3	51767	+
0.016507500782609	3	51785	+
0.0214662998914719	3	51810	+
0.0200104005634785	3	51812	+
0.0214662998914719	3	51818	+
0.0214662998914719	3	51821	+
0.0414767004549503	3	51824	+
0.0214662998914719	3	51827	+
0.0214662998914719	3	51832	+
0.0200104005634785	3	52279	+
0.016507500782609	3	52299	+
0.016507500782609	3	52322	+
0.0214662998914719	3	52326	+
0.0200104005634785	3	52330	+
0.016507500782609	3	52400	+
0.0214662998914719	3	52450	+
0.016507500782609	3	52503	+
0.0214662998914719	3	52515	+
0.016507500782609	3	52518	+
0.016507500782609	3	52835	+
0.0600312985479832	3	52885	+
0.0200104005634785	3	53045	+
0.016507500782609	3	53093	+
0.016507500782609	3	53146	+
0.0200104005634785	3	53171	+
0.0214662998914719	3	53296	+
0.0565279982984066	3	53298	+
0.016507500782609	3	53638	+
0.016507500782609	3	53890	+
0.016507500782609	3	53918	+
0.016507500782609	3	54245	+
0.016507500782609	3	55070	+
0.016507500782609	3	55877	+
0.016507500782609	3	56047	+
0.0214662998914719	3	56096	+
0.016507500782609	3	56640	+
0.0214662998914719	3	56852	+
0.0214662998914719	3	56893	+
0.016507500782609	3	57028	+
0.0330149009823799	3	57607	+
0.0829532966017723	3	57610	+
0.0809063017368317	3	57613	+
0.0959580019116402	3	57616	+
0.165490999817848	3	57617	+
0.0709886997938156	3	57618	+
0.473372995853424	3	57619	+
2.66100001335144	3	57620	+
6.59366989135742	3	57621	+
0.0330149009823799	3	57622	+
0.0544813014566898	3	57623	+
0.0214662998914719	3	57624	+
0.0365180000662804	3	57625	+
0.585489988327026	3	57626	+
4.75507020950317	3	57627	+
0.0214662998914719	3	57629	+
0.715229988098145	3	57630	+
0.0330149009823799	3	57632	+
0.204919993877411	3	57633	+
0.0330149009823799	3	57635	+
0.0379736982285976	3	57636	+
0.0744917020201683	3	57637	+
0.016507500782609	3	57640	+
0.0565279982984066	3	57641	+
0.0600312985479832	3	57642	+
0.132476001977921	3	57646	+
0.0794506967067719	3	57647	+
0.281042993068695	3	57648	+
0.0200104005634785	3	57649	+
0.0379736982285976	3	57650	+
0.876802980899811	3	57651	+
6.18720006942749	3	57652	+
0.168577000498772	3	57653	+
0.0660296976566315	3	57654	+
0.016507500782609	3	57655	+
0.0594400018453598	3	57656	+
1.13371002674103	3	57657	+
0.943490028381348	3	57658	+
0.940127015113831	3	57659	+
1.72838997840881	3	57660	+
0.633557021617889	3	57661	+
0.0759477019309998	3	57662	+
0.432312995195389	3	57663	+
6.31202983856201	3	57664	+
9.38412952423096	3	57665	+
0.273413002490997	3	57666	+
0.0429327003657818	3	57668	+
0.262903988361359	3	57670	+
0.0974140018224716	3	57671	+
0.73846697807312	3	57672	+
2.26910996437073	3	57673	+
0.0330149009823799	3	57674	+
0.0858652964234352	3	57676	+
0.0429327003657818	3	57677	+
0.0629429966211319	3	57680	+
0.466513007879257	3	57681	+
1.03115999698639	3	57682	+
0.204055994749069	3	57683	+
0.0594400018453598	3	57684	+
0.505622982978821	3	57690	+
0.0565279982984066	3	57691	+
0.016507500782609	3	57697	+
0.0379736982285976	3	57698	+
1.36377000808716	3	57699	+
0.0809063017368317	3	57700	+
0.170449003577232	3	57701	+
3.98563003540039	3	57702	+
0.0744917020201683	3	57703	+
0.0779943019151688	3	57704	+
0.0414767004549503	3	57705	+
0.0544813014566898	3	57706	+
0.151030004024506	3	57707	+
0.0414767004549503	3	57709	+
0.482876986265182	3	57710	+
0.0414767004549503	3	57711	+
0.016507500782609	3	57712	+
0.373912990093231	3	57713	+
0.0429327003657818	3	57714	+
0.0614870004355907	3	57716	+
0.0330149009823799	3	57719	+
0.0794506967067719	3	57724	+
0.0200104005634785	3	57732	+
0.0429327003657818	3	57734	+
0.016507500782609	3	57735	+
0.0200104005634785	3	57736	+
0.197466000914574	3	57738	+
0.016507500782609	3	57739	+
0.163443997502327	3	57740	+
0.0365180000662804	3	57762	+
0.0594400018453598	3	57772	+
0.0794506967067719	3	57778	+
0.0200104005634785	3	57780	+
0.016507500782609	3	57794	+
0.016507500782609	3	57911	+
0.0214662998914719	3	58047	+
0.016507500782609	3	58048	+
0.016507500782609	3	58320	+
0.0214662998914719	3	60513	+
0.0214662998914719	3	61617	+
0.0200104005634785	3	63035	+
0.016507500782609	3	65218	+
0.016507500782609	3	65367	+
0.016507500782609	3	69775	+
0.0200104005634785	3	69809	+
0.016507500782609	3	69951	+
0.0200104005634785	3	69952	+
1.17785000801086	3	69953	+
0.0200104005634785	3	69957	+
0.125469997525215	3	69959	+
0.0530253015458584	3	69962	+
0.157029002904892	3	69964	+
0.0330149009823799	3	69986	+
0.0709886997938156	3	69988	+
0.0660296976566315	3	70001	+
0.016507500782609	3	70004	+
0.0825373008847237	3	70010	+
0.0200104005634785	3	70012	+
0.016507500782609	3	70015	+
0.0695326998829842	3	70016	+
0.016507500782609	3	70017	+
0.0200104005634785	3	70020	+
0.23998199403286	3	70040	+
0.100916996598244	3	70042	+
0.0530253015458584	3	70043	+
0.0214662998914719	3	70046	+
0.0200104005634785	3	70378	+
0.0214662998914719	3	70894	+
0.0643989965319633	3	71547	+
0.0959580019116402	3	71567	+
1.00223994255066	3	71568	+
0.016507500782609	3	71569	+
0.153942003846169	3	71571	+
0.0990447029471397	3	71573	+
0.0429327003657818	3	71575	+
0.0379736982285976	3	71585	+
0.0200104005634785	3	71587	+
0.016507500782609	3	71594	+
0.0809063017368317	3	71596	+
0.016507500782609	3	71603	+
0.0330149009823799	3	71615	+
0.0214662998914719	3	71621	+
0.0200104005634785	3	71623	+
0.454997003078461	3	71626	+
0.016507500782609	3	71627	+
0.0709886997938156	3	71628	+
0.0214662998914719	3	71630	+
0.016507500782609	3	71638	+
0.0214662998914719	3	71640	+
0.0200104005634785	3	71653	+
0.0779943019151688	3	71658	+
0.0744917020201683	3	71659	+
0.0200104005634785	3	71666	+
0.0414767004549503	3	71669	+
0.0429327003657818	3	71685	+
0.016507500782609	3	71688	+
0.0330149009823799	3	71689	+
0.470912992954254	3	71690	+
0.0379736982285976	3	71692	+
0.12151800096035	3	71693	+
0.551959991455078	3	71694	+
0.597806990146637	3	71700	+
0.0200104005634785	3	71701	+
0.267863005399704	3	71721	+
0.0629429966211319	3	71723	+
0.0214662998914719	3	71724	+
0.016507500782609	3	71726	+
0.32480800151825	3	71727	+
0.0214662998914719	3	71731	+
0.0214662998914719	3	71776	+
0.0214662998914719	3	71780	+
0.0214662998914719	3	71788	+
0.0400207005441189	3	71807	+
0.016507500782609	3	71825	+
0.0495222993195057	3	71830	+
0.0214662998914719	3	71847	+
0.0214662998914719	3	71930	+
0.0214662998914719	3	71946	+
0.0200104005634785	3	72885	+
0.016507500782609	3	73382	+
0.016507500782609	3	73387	+
0.117423996329308	3	73390	+
0.016507500782609	3	73394	+
0.0695326998829842	3	73396	+
0.0400207005441189	3	73403	+
0.016507500782609	3	73412	+
